Date,valueWei,valueEth,gasUsed,avgGasPriceWei,avgGasPriceEth,numTxs,ethPrice,stateSizeBytes,stateSizeGB,totalAddresses,pctChange,erc20Txs,contractsVerified
2015-07-30,0,0.0,0.0,0.0,0.0,8893.0,0.0,,,9205.0,,0.0,
2015-07-31,0,0.0,0.0,0.0,0.0,0.0,0.0,,,9361.0,0.01694731124388915,0.0,
2015-08-01,0,0.0,0.0,0.0,0.0,0.0,0.0,,,9476.0,0.01228501228501222,0.0,
2015-08-02,0,0.0,0.0,0.0,0.0,0.0,0.0,,,9563.0,0.009181089067116899,0.0,
2015-08-03,0,0.0,0.0,0.0,0.0,0.0,0.0,,,9639.0,0.007947296873366039,0.0,
2015-08-04,0,0.0,0.0,0.0,0.0,0.0,0.0,,,9696.0,0.005913476501711701,0.0,
2015-08-05,0,0.0,0.0,0.0,0.0,0.0,0.0,,,9749.0,0.005466171617161786,0.0,
2015-08-06,0,0.0,0.0,0.0,0.0,0.0,0.0,,,9790.0,0.004205559544568693,0.0,
2015-08-07,37318413511279304835,37.3184135112793,49353826.0,604684154870.0,6.0468415487e-07,2050.0,2.77,,,10314.0,0.053524004085801824,0.0,
2015-08-08,68099970071856826797,68.09997007185683,376006093.0,322713574989.0,3.22713574989e-07,2881.0,0.81,,,10730.0,0.040333527244521994,0.0,
2015-08-09,14098949703205590944,14.09894970320559,38863003.0,475467129048.0,4.75467129048e-07,1329.0,0.74,,,11004.0,0.0255358807082946,0.0,
2015-08-10,31165144438378735884,31.165144438378736,74070061.0,421654904254.0,4.21654904254e-07,2037.0,0.68,,,11679.0,0.06134133042529988,0.0,
2015-08-11,11311448586019755030,11.311448586019756,163481740.0,77838819162.0,7.7838819162e-08,4963.0,1.06,,,13576.0,0.16242829009332982,0.0,
2015-08-12,32586992404377741650,32.58699240437774,70102332.0,444902379011.0,4.44902379011e-07,2036.0,1.25,,,13913.0,0.024823217442545564,0.0,
2015-08-13,24929169109943118841,24.929169109943118,88234087.0,268683475202.0,2.68683475202e-07,2842.0,1.78,,,14459.0,0.03924387263710205,0.0,
2015-08-14,14354834112827458118,14.354834112827458,78746522.0,193455494453.0,1.93455494453e-07,3174.0,1.8,,,15024.0,0.03907600802268485,0.0,
2015-08-15,8836593028046850811,8.83659302804685,59565914.0,144368937208.0,1.44368937208e-07,2284.0,1.79,,,15407.0,0.025492545260915822,0.0,
2015-08-16,6677237924905556046,6.6772379249055565,58241191.0,120940093311.0,1.20940093311e-07,2440.0,1.37,,,15698.0,0.018887518660349212,0.0,
2015-08-17,7642811839634956979,7.642811839634957,60515132.0,132149993345.0,1.32149993345e-07,2512.0,1.2,,,15984.0,0.0182188813861639,0.0,
2015-08-18,11906071340176042601,11.906071340176043,66816413.0,146513014268.0,1.46513014268e-07,2494.0,1.27,,,16268.0,0.017767767767767673,0.0,
2015-08-19,15430950669480218002,15.430950669480218,91746712.0,194583349948.0,1.94583349948e-07,3246.0,1.26,,,16553.0,0.01751905581509705,0.0,
2015-08-20,6855566942706630722,6.855566942706631,63112713.0,99011782801.0,9.9011782801e-08,2303.0,1.48,,,16773.0,0.013290642179665246,0.0,
2015-08-21,7855041724705318491,7.855041724705319,106379973.0,79543407701.0,7.9543407701e-08,3919.0,1.44,,,17070.0,0.017707029153997578,0.0,
2015-08-22,42547171829582457556,42.54717182958246,90744195.0,552841333007.0,5.52841333007e-07,3579.0,1.39,,,17313.0,0.014235500878734708,0.0,
2015-08-23,8049767672901801716,8.049767672901801,117802449.0,73439482806.0,7.3439482806e-08,4190.0,1.35,,,17662.0,0.02015826257725406,0.0,
2015-08-24,8876285419798610754,8.876285419798611,97648912.0,92409814705.0,9.2409814705e-08,4432.0,1.24,,,17839.0,0.01002151511720073,0.0,
2015-08-25,8259755825110535782,8.259755825110537,114480057.0,76432335617.0,7.6432335617e-08,4487.0,1.17,,,18089.0,0.014014238466281803,0.0,
2015-08-26,7447729278556984663,7.447729278556984,99511209.0,60481160549.0,6.0481160549e-08,4156.0,1.16,,,18298.0,0.011553983083641972,0.0,
2015-08-27,8670963042887940562,8.67096304288794,147888097.0,59307091958.0,5.9307091958e-08,5590.0,1.13,,,18508.0,0.011476664116296886,0.0,
2015-08-28,9925148370505206658,9.925148370505207,111903559.0,92879907335.0,9.2879907335e-08,4758.0,1.3,,,18687.0,0.009671493408255794,0.0,
2015-08-29,5507451526061552074,5.507451526061552,99107570.0,56211090684.0,5.6211090684e-08,4139.0,1.18,,,18815.0,0.006849681596831969,0.0,
2015-08-30,5634173742432616856,5.634173742432617,102643603.0,55155494457.0,5.5155494457e-08,4572.0,1.32,,,19017.0,0.010736114802019747,0.0,
2015-08-31,7424533814378986634,7.424533814378987,129040364.0,58423521569.0,5.8423521569e-08,5196.0,1.35,,,19168.0,0.007940263974338668,0.0,
2015-09-01,7843769855894396934,7.843769855894397,140186844.0,56671549652.0,5.6671549652e-08,5153.0,1.35,,,19349.0,0.00944282136894814,0.0,
2015-09-02,8153735331051015790,8.153735331051015,139367393.0,59243651401.0,5.9243651401e-08,5195.0,1.29,,,19500.0,0.0078040208796319455,0.0,
2015-09-03,6970025674099678731,6.970025674099679,126323875.0,55051483461.0,5.5051483461e-08,4777.0,1.26,,,19646.0,0.007487179487179585,0.0,
2015-09-04,9733856361469302860,9.733856361469304,167169621.0,58779015464.0,5.8779015464e-08,5642.0,1.27,,,19791.0,0.007380637279853497,0.0,
2015-09-05,9141228323603367680,9.141228323603368,159443421.0,54768144366.0,5.4768144366e-08,5519.0,1.37,,,19955.0,0.008286594916881329,0.0,
2015-09-06,8055487734515995632,8.055487734515996,142769611.0,55089818552.0,5.5089818552e-08,5521.0,1.3,,,20081.0,0.006314206965672753,0.0,
2015-09-07,9256422395866533683,9.256422395866533,170954165.0,53594260637.0,5.3594260637e-08,5702.0,1.24,,,20308.0,0.0113042179174343,0.0,
2015-09-08,10379926302044415805,10.379926302044415,159613715.0,64932639811.0,6.4932639811e-08,5622.0,1.23,,,20433.0,0.006155209769548975,0.0,
2015-09-09,9840601069163061227,9.84060106916306,173606036.0,53779997784.0,5.3779997784e-08,5604.0,1.21,,,20609.0,0.008613517349385758,0.0,
2015-09-10,7925807170796993218,7.925807170796993,141533806.0,54630657670.0,5.463065767e-08,5341.0,1.16,,,20711.0,0.004949293997768001,0.0,
2015-09-11,8876728152679961379,8.876728152679961,160019709.0,55713802958.0,5.5713802958e-08,6460.0,0.98,,,20897.0,0.008980734875187135,0.0,
2015-09-12,11354833193505237873,11.354833193505238,186314190.0,61830202468.0,6.1830202468e-08,5596.0,1.04,,,21043.0,0.006986648801263318,0.0,
2015-09-13,9578725673919106360,9.578725673919106,177583552.0,52313524792.0,5.2313524792e-08,6057.0,0.94,,,21252.0,0.00993204391008895,0.0,
2015-09-14,9901548419395161346,9.901548419395162,171636301.0,53772389657.0,5.3772389657e-08,5572.0,0.87,,,21409.0,0.007387539996235759,0.0,
2015-09-15,8426997145283307063,8.426997145283307,148568242.0,53191101494.0,5.3191101494e-08,5409.0,0.94,,,21581.0,0.008034004390676808,0.0,
2015-09-16,15146617077844793236,15.146617077844793,146153300.0,111518559318.0,1.11518559318e-07,5872.0,0.9,,,21719.0,0.0063945136926000234,0.0,
2015-09-17,8556523791455505710,8.556523791455506,147106346.0,55637920883.0,5.5637920883e-08,5368.0,0.89,,,21826.0,0.004926561996408729,0.0,
2015-09-18,11834821066198469252,11.834821066198469,212949263.0,55703151966.0,5.5703151966e-08,5802.0,0.85,,,21999.0,0.007926326399706696,0.0,
2015-09-19,7982204372925467553,7.982204372925468,151038683.0,51639660974.0,5.1639660974e-08,5205.0,0.89,,,22106.0,0.004863857448065723,0.0,
2015-09-20,10969645471755072320,10.969645471755072,206446103.0,52910345407.0,5.2910345407e-08,6402.0,0.94,,,22230.0,0.005609336831629452,0.0,
2015-09-21,10180741940942933773,10.180741940942934,190902398.0,51171380285.0,5.1171380285e-08,6305.0,0.9,,,22363.0,0.005982905982905962,0.0,
2015-09-22,11404145175916603648,11.404145175916604,211491983.0,51465441496.0,5.1465441496e-08,6804.0,0.9,,,22496.0,0.005947323704333041,0.0,
2015-09-23,10700267104792060772,10.700267104792061,198471252.0,51732832046.0,5.1732832046e-08,7404.0,0.9,,,22648.0,0.006756756756756799,0.0,
2015-09-24,10319506266501325064,10.319506266501325,183782502.0,54262646753.0,5.4262646753e-08,6224.0,0.81,,,22783.0,0.0059607912398444984,0.0,
2015-09-25,9836594916126598067,9.836594916126598,178617418.0,52300197415.0,5.2300197415e-08,5851.0,0.74,,,22902.0,0.005223192731422577,0.0,
2015-09-26,9289146478621032364,9.289146478621033,160320021.0,55315658061.0,5.5315658061e-08,5907.0,0.78,,,22964.0,0.002707187145227552,0.0,
2015-09-27,8423870450444848099,8.423870450444849,165754018.0,51025979902.0,5.1025979902e-08,5760.0,0.72,,,23045.0,0.003527260059223103,0.0,
2015-09-28,9272346609307110334,9.27234660930711,171799357.0,52683661382.0,5.2683661382e-08,6123.0,0.59,,,23160.0,0.004990236493816358,0.0,
2015-09-29,8877328420749419272,8.87732842074942,155322802.0,55437141860.0,5.543714186e-08,5738.0,0.68,,,23283.0,0.005310880829015652,0.0,
2015-09-30,8385327115721004019,8.385327115721005,161315703.0,51461473059.0,5.1461473059e-08,5870.0,0.72,,,23385.0,0.00438087875273796,0.0,
2015-10-01,8767949463445914933,8.767949463445914,167413168.0,51474669294.0,5.1474669294e-08,6421.0,0.68,,,23482.0,0.004147958092794557,0.0,
2015-10-02,9765296662850670640,9.765296662850671,175336965.0,52567714347.0,5.2567714347e-08,6063.0,0.68,,,23563.0,0.003449450643045804,0.0,
2015-10-03,9791648364458627976,9.791648364458627,176738025.0,52502578427.0,5.2502578427e-08,6112.0,0.69,,,23689.0,0.005347366634129713,0.0,
2015-10-04,9431925785897953000,9.431925785897953,175625589.0,50733256095.0,5.0733256095e-08,6624.0,0.67,,,23777.0,0.003714804339566946,0.0,
2015-10-05,11486773507230090791,11.48677350723009,217225401.0,50742818443.0,5.0742818443e-08,6279.0,0.63,,,23909.0,0.005551583463010434,0.0,
2015-10-06,9995299953552863558,9.995299953552864,185466056.0,51375494165.0,5.1375494165e-08,6458.0,0.66,,,24005.0,0.004015224392488248,0.0,
2015-10-07,12182989920710770554,12.18298992071077,227483136.0,51181314265.0,5.1181314265e-08,7121.0,0.61,,,24102.0,0.004040824828160705,0.0,
2015-10-08,11972933368342351096,11.972933368342352,206603046.0,56971870131.0,5.6971870131e-08,6926.0,0.62,,,24168.0,0.002738361961662994,0.0,
2015-10-09,11309218384317883884,11.309218384317884,180944156.0,61962572208.0,6.1962572208e-08,6763.0,0.65,,,24243.0,0.003103277060575893,0.0,
2015-10-10,11382811617053815692,11.382811617053816,174240457.0,64893302980.0,6.489330298e-08,6529.0,0.63,,,24303.0,0.002474941220146132,0.0,
2015-10-11,8998794599150719656,8.99879459915072,154497993.0,56318375319.0,5.6318375319e-08,6023.0,0.63,,,24359.0,0.0023042422746162305,0.0,
2015-10-12,10703807320817251298,10.703807320817251,200001725.0,51359902694.0,5.1359902694e-08,6593.0,0.63,,,24473.0,0.004679995073689325,0.0,
2015-10-13,12323248799642253340,12.323248799642254,223630692.0,53219625156.0,5.3219625156e-08,6818.0,0.6,,,24675.0,0.008253994197687353,0.0,
2015-10-14,11831998521079002721,11.831998521079003,193279995.0,57976429615.0,5.7976429615e-08,6830.0,0.51,,,24906.0,0.009361702127659521,0.0,
2015-10-15,18870343861669733508,18.870343861669735,347607211.0,54823147993.0,5.4823147993e-08,6499.0,0.56,,,25142.0,0.009475628362643596,0.0,
2015-10-16,21179446545648124480,21.179446545648126,400824348.0,53404946237.0,5.3404946237e-08,6795.0,0.53,,,25248.0,0.0042160528199826075,0.0,
2015-10-17,12291462445798012724,12.291462445798013,230368185.0,53619552703.0,5.3619552703e-08,6567.0,0.55,,,25356.0,0.004277566539923949,0.0,
2015-10-18,13113012602069783055,13.113012602069784,249377360.0,52006592112.0,5.2006592112e-08,6481.0,0.52,,,25489.0,0.005245306830730323,0.0,
2015-10-19,11699219139603278508,11.699219139603278,216816740.0,52456819761.0,5.2456819761e-08,6604.0,0.49,,,25729.0,0.009415826434932661,0.0,
2015-10-20,11527019798769716636,11.527019798769716,191557542.0,53767556518.0,5.3767556518e-08,5897.0,0.44,,,25828.0,0.003847798204360764,0.0,
2015-10-21,10155857734674392412,10.155857734674392,180468852.0,53588794315.0,5.3588794315e-08,6182.0,0.44,,,26090.0,0.010144029735171145,0.0,
2015-10-22,13200504837911974188,13.200504837911975,237772273.0,57253941421.0,5.7253941421e-08,5979.0,0.59,,,26244.0,0.005902644691452741,0.0,
2015-10-23,13747941391847577549,13.747941391847577,260401303.0,51207267003.0,5.1207267003e-08,6888.0,0.52,,,26449.0,0.007811309251638532,0.0,
2015-10-24,10696638217152165404,10.696638217152165,211420205.0,50749518370.0,5.074951837e-08,6361.0,0.57,,,26892.0,0.016749215471284273,0.0,
2015-10-25,9079512126157535658,9.079512126157535,170100960.0,51635339670.0,5.163533967e-08,5830.0,0.65,,,27220.0,0.01219693589171511,0.0,
2015-10-26,10773267121614423564,10.773267121614424,203310004.0,54585998170.0,5.458599817e-08,5938.0,0.74,,,27534.0,0.01153563556208681,0.0,
2015-10-27,18902897578375482359,18.902897578375484,365376906.0,53525777571.0,5.3525777571e-08,6784.0,0.87,,,27744.0,0.007626933972542993,0.0,
2015-10-28,10898696630107062428,10.898696630107063,202357247.0,54787998286.0,5.4787998286e-08,7346.0,1.01,,,27918.0,0.006271626297577937,0.0,
2015-10-29,12550751739957046206,12.550751739957047,241667844.0,52364630378.0,5.2364630378e-08,7836.0,1.16,,,28188.0,0.009671179883945946,0.0,
2015-10-30,13466321660416294744,13.466321660416295,250649964.0,54017718700.0,5.40177187e-08,7941.0,1.04,,,28770.0,0.020647083865474647,3.0,
2015-10-31,15482425600544887284,15.482425600544888,296674561.0,53753181787.0,5.3753181787e-08,7557.0,0.89,,,29166.0,0.013764337851928987,0.0,
2015-11-01,16170261068417536249,16.170261068417535,316473677.0,50751088484.0,5.0751088484e-08,6915.0,1.05,,,29676.0,0.01748611396831934,0.0,
2015-11-02,10396013972700378420,10.396013972700379,193339829.0,53162663704.0,5.3162663704e-08,6558.0,0.96,,,29973.0,0.010008087343307714,1.0,
2015-11-03,12240350989948539726,12.24035098994854,236076946.0,51578536572.0,5.1578536572e-08,7399.0,1.0,,,30326.0,0.011777266206252301,30.0,
2015-11-04,9392856950587456979,9.392856950587458,180987375.0,52243136362.0,5.2243136362e-08,7037.0,0.87,,,30608.0,0.009298951394842714,18.0,
2015-11-05,10593890524409684909,10.593890524409685,199792729.0,52990311400.0,5.29903114e-08,7498.0,0.89,,,30815.0,0.006762937794040802,12.0,
2015-11-06,15936270156556764007,15.936270156556764,309939683.0,52184810513.0,5.2184810513e-08,7882.0,0.92,,,30968.0,0.004965114392341485,0.0,
2015-11-07,32079919793349356329,32.079919793349355,572275369.0,51944373853.0,5.1944373853e-08,10996.0,0.92,,,31514.0,0.017631103074140952,0.0,
2015-11-08,29526878882442981964,29.526878882442983,563914716.0,52414324288.0,5.2414324288e-08,12413.0,1.02,,,32153.0,0.02027670241797286,18.0,
2015-11-09,11263102919443230382,11.26310291944323,211894015.0,51918274052.0,5.1918274052e-08,7689.0,1.0,,,32455.0,0.009392591671072648,39.0,
2015-11-10,15351192628299204876,15.351192628299206,287969451.0,52237284910.0,5.223728491e-08,8151.0,0.92,,,32634.0,0.005515328916962048,39.0,
2015-11-11,23076791328155836314,23.076791328155835,414061456.0,52560853806.0,5.2560853806e-08,10217.0,0.78,,,32804.0,0.005209290923576582,27.0,
2015-11-12,25889101201769871285,25.889101201769872,450460992.0,59050838844.0,5.9050838844e-08,9534.0,0.89,,,32918.0,0.0034751859529325024,5.0,
2015-11-13,14583302464865801953,14.583302464865803,280236525.0,51534479321.0,5.1534479321e-08,7891.0,0.89,,,33055.0,0.004161856734917091,3.0,
2015-11-14,18534033511704232124,18.534033511704234,360305868.0,51216461485.0,5.1216461485e-08,7211.0,0.89,,,33157.0,0.003085766147330249,1.0,
2015-11-15,11483974092635215057,11.483974092635215,224846805.0,51537798825.0,5.1537798825e-08,7170.0,0.9,,,33264.0,0.0032270712066833074,4.0,
2015-11-16,10269635973055744198,10.269635973055744,182259335.0,56768038418.0,5.6768038418e-08,7442.0,0.94,,,33376.0,0.0033670033670034627,2.0,
2015-11-17,9596829650575912999,9.596829650575913,171866071.0,56303859554.0,5.6303859554e-08,7145.0,1.0,,,33512.0,0.0040747842761266195,0.0,
2015-11-18,10321475397415639389,10.32147539741564,195036006.0,53515892028.0,5.3515892028e-08,7373.0,0.99,,,33629.0,0.0034912867032703687,1.0,
2015-11-19,15863939513515044891,15.863939513515044,291565861.0,54119551224.0,5.4119551224e-08,8876.0,0.95,,,33765.0,0.004044128579499873,0.0,
2015-11-20,11986899241936797512,11.986899241936797,215430072.0,54384895828.0,5.4384895828e-08,6348.0,0.93,,,33883.0,0.003494743077150808,2.0,
2015-11-21,11244910062602561332,11.244910062602562,200136785.0,54039631830.0,5.403963183e-08,6822.0,0.97,,,33999.0,0.003423545730897537,0.0,
2015-11-22,11241715326286604797,11.241715326286604,200785655.0,53793371733.0,5.3793371733e-08,7083.0,0.96,,,34447.0,0.013176858142886605,0.0,
2015-11-23,13316084717852136228,13.316084717852137,233727612.0,55629754775.0,5.5629754775e-08,8260.0,0.94,,,34594.0,0.004267425320056972,0.0,
2015-11-24,12966491027158747161,12.966491027158748,213080657.0,58042755370.0,5.804275537e-08,7152.0,0.91,,,34812.0,0.006301670809967019,0.0,
2015-11-25,12459630991672277588,12.459630991672277,236509015.0,54235748106.0,5.4235748106e-08,7098.0,0.86,,,34913.0,0.0029012984028495836,0.0,
2015-11-26,9307010479992449281,9.30701047999245,172083879.0,53986356287.0,5.3986356287e-08,7278.0,0.88,,,35071.0,0.004525534901039796,2.0,
2015-11-27,9399192619419860582,9.39919261941986,173300084.0,53456555142.0,5.3456555142e-08,6639.0,0.87,,,35136.0,0.0018533831370648457,0.0,
2015-11-28,14567130571469754409,14.567130571469754,277436869.0,54312682973.0,5.4312682973e-08,6817.0,0.91,,,35204.0,0.0019353369763206452,3.0,
2015-11-29,9090792117113711272,9.090792117113711,171604728.0,53321187419.0,5.3321187419e-08,6853.0,0.87,,,35288.0,0.002386092489489844,1.0,
2015-11-30,20815751537737421266,20.81575153773742,378296036.0,55199244474.0,5.5199244474e-08,8986.0,0.88,,,35402.0,0.003230559963727009,0.0,
2015-12-01,13074388944575777609,13.074388944575778,231616100.0,54837947431.0,5.4837947431e-08,6794.0,0.87,,,35508.0,0.002994181119710726,0.0,
2015-12-02,11438122532174238399,11.438122532174239,209753737.0,53588845124.0,5.3588845124e-08,6502.0,0.83,,,35607.0,0.0027881040892192566,1.0,
2015-12-03,10666077605006573721,10.666077605006574,198524826.0,53564860105.0,5.3564860105e-08,6971.0,0.82,,,35709.0,0.0028646052742438144,1.0,
2015-12-04,12372342317467218045,12.372342317467218,224707034.0,53920215595.0,5.3920215595e-08,6898.0,0.84,,,35879.0,0.0047607045842785745,16.0,
2015-12-05,13084824514839102759,13.084824514839102,231821279.0,54430269329.0,5.4430269329e-08,6784.0,0.85,,,36022.0,0.003985618328270046,7.0,
2015-12-06,17147404223188337107,17.14740422318834,321509549.0,53904812363.0,5.3904812363e-08,9103.0,0.84,,,36291.0,0.007467658653045328,4.0,
2015-12-07,9642772252255179440,9.64277225225518,176718066.0,53988885934.0,5.3988885934e-08,7141.0,0.8,,,36437.0,0.004023036014438874,6.0,
2015-12-08,9146200894289794928,9.146200894289795,170716327.0,53743612456.0,5.3743612456e-08,6697.0,0.83,,,36557.0,0.0032933556549661347,5.0,
2015-12-09,10136989432654592764,10.136989432654593,179709088.0,54733915734.0,5.4733915734e-08,7001.0,0.79,,,36673.0,0.0031731268977213123,1.0,
2015-12-10,11340935043430610418,11.34093504343061,205190667.0,54938250098.0,5.4938250098e-08,7444.0,0.84,,,36820.0,0.004008398549341541,9.0,
2015-12-11,16852443787757887529,16.85244378775789,270674425.0,58195798149.0,5.8195798149e-08,8105.0,0.91,,,36951.0,0.0035578489951113568,6.0,
2015-12-12,23123143175929711610,23.123143175929712,353864548.0,59486449382.0,5.9486449382e-08,8205.0,0.97,,,37373.0,0.01142052989093667,3.0,
2015-12-13,18732109712665255814,18.732109712665256,325726017.0,56701649126.0,5.6701649126e-08,7426.0,0.96,,,37569.0,0.005244427795467299,1.0,
2015-12-14,74652439561455021898,74.65243956145503,1415319249.0,53372600387.0,5.3372600387e-08,15550.0,0.99,,,37729.0,0.004258830418696347,4.0,
2015-12-15,114407858336816933404,114.40785833681693,1945458070.0,62650330558.0,6.2650330558e-08,21098.0,1.01,,,37850.0,0.0032070820853984383,4.0,
2015-12-16,44216781874774645730,44.21678187477465,838759501.0,54026271431.0,5.4026271431e-08,10304.0,0.99,,,37990.0,0.00369881109643333,0.0,
2015-12-17,32401075213208356891,32.40107521320836,606010119.0,55081281267.0,5.5081281267e-08,9612.0,0.94,,,38358.0,0.009686759673598333,0.0,
2015-12-18,32181421454696323527,32.18142145469632,601895736.0,55034649240.0,5.503464924e-08,9032.0,0.91,,,38634.0,0.007195369935867335,0.0,
2015-12-19,28516230925703049905,28.51623092570305,539740128.0,53891713881.0,5.3891713881e-08,9314.0,0.9,,,38756.0,0.003157840244344401,0.0,
2015-12-20,34427170021645833151,34.427170021645836,655002877.0,53342677327.0,5.3342677327e-08,9879.0,0.9,,,38902.0,0.0037671586335019658,0.0,
2015-12-21,39119193998361059476,39.11919399836106,740632642.0,53466176225.0,5.3466176225e-08,12063.0,0.89,,,39082.0,0.004627011464706232,2.0,
2015-12-22,59162525716954596713,59.1625257169546,1120896788.0,53627121090.0,5.362712109e-08,21027.0,0.87,,,39208.0,0.003223990583900438,0.0,
2015-12-23,81425990746295054821,81.42599074629506,1474132298.0,55663754533.0,5.5663754533e-08,22740.0,0.85,,,39317.0,0.0027800448887982387,4.0,
2015-12-24,45754637863071995296,45.754637863072,872428171.0,52792315740.0,5.279231574e-08,13494.0,0.85,,,39422.0,0.002670600503599019,0.0,
2015-12-25,26594059296531217594,26.594059296531217,502552472.0,53550792729.0,5.3550792729e-08,9521.0,0.87,,,39537.0,0.0029171528588098905,0.0,
2015-12-26,31296185188395460133,31.29618518839546,587287522.0,53675955367.0,5.3675955367e-08,10726.0,0.85,,,39678.0,0.003566279687381435,3.0,
2015-12-27,86634345029167915594,86.63434502916792,1308470039.0,66846252680.0,6.684625268e-08,21867.0,0.85,,,39822.0,0.003629215182216816,0.0,
2015-12-28,36400490688487782520,36.400490688487785,687001176.0,53108130511.0,5.3108130511e-08,12368.0,0.84,,,40010.0,0.004721008487770684,1.0,
2015-12-29,33189211049882554675,33.18921104988255,621538951.0,53729001893.0,5.3729001893e-08,11358.0,0.87,,,40182.0,0.004298925268682918,2.0,
2015-12-30,76132284001654180432,76.13228400165418,1353161589.0,56716784472.0,5.6716784472e-08,21767.0,0.9,,,40333.0,0.0037579015479567435,2.0,
2015-12-31,25067324647301430536,25.06732464730143,452065747.0,57661175081.0,5.7661175081e-08,10301.0,0.93,,,40566.0,0.0057769072471673955,0.0,
2016-01-01,15650894936718752380,15.650894936718752,292262422.0,54747565393.0,5.4747565393e-08,8233.0,0.93,,,40701.0,0.0033279100724745714,0.0,
2016-01-02,19359790811857714750,19.359790811857714,368139389.0,53323453178.0,5.3323453178e-08,9164.0,0.93,,,40850.0,0.0036608437139136196,0.0,
2016-01-03,19448316682466488056,19.448316682466487,369359246.0,53342341402.0,5.3342341402e-08,9258.0,0.97,,,41000.0,0.003671970624234966,0.0,
2016-01-04,21310431896313736148,21.310431896313737,402593450.0,54038066808.0,5.4038066808e-08,9474.0,0.95,,,41198.0,0.004829268292682931,0.0,
2016-01-05,60356444504277487333,60.35644450427749,1081639803.0,57078526509.0,5.7078526509e-08,16430.0,0.95,,,41381.0,0.00444196320209711,0.0,
2016-01-06,66533918450161227489,66.53391845016122,1248021662.0,53724486418.0,5.3724486418e-08,17074.0,0.96,,,41647.0,0.006428070853773393,1.0,
2016-01-07,65506547602439590264,65.5065476024396,1230019603.0,53273537581.0,5.3273537581e-08,22075.0,0.95,,,41869.0,0.00533051600355372,5.0,
2016-01-08,26049507544506407175,26.049507544506408,484149867.0,53800517545.0,5.3800517545e-08,10919.0,0.99,,,42078.0,0.0049917600133750906,0.0,
2016-01-09,39300517520859971054,39.30051752085997,727791392.0,53277018400.0,5.32770184e-08,11793.0,0.99,,,42411.0,0.007913874233566265,7.0,
2016-01-10,26326052773322897092,26.326052773322896,491410995.0,53104731714.0,5.3104731714e-08,10320.0,0.99,,,42678.0,0.006295536535332769,0.0,
2016-01-11,25513565112846124771,25.513565112846123,482297856.0,53940328769.0,5.3940328769e-08,10893.0,1.05,,,43005.0,0.007662027274005334,0.0,
2016-01-12,25630722267460299100,25.6307222674603,471922007.0,54526276152.0,5.4526276152e-08,10862.0,1.23,,,43351.0,0.00804557609580292,1.0,
2016-01-13,60312609443641457512,60.312609443641456,1023451156.0,58256098368.0,5.8256098368e-08,17665.0,1.13,,,43579.0,0.005259394246960758,1.0,
2016-01-14,26776176405036451541,26.776176405036452,489948500.0,55250356301.0,5.5250356301e-08,10653.0,1.16,,,43804.0,0.0051630372427087234,3.0,
2016-01-15,23160124217773726978,23.160124217773728,409950494.0,57562550443.0,5.7562550443e-08,9875.0,1.22,,,44209.0,0.009245730983471923,8.0,
2016-01-16,22650257057284401829,22.650257057284403,418575124.0,55150540726.0,5.5150540726e-08,10664.0,1.22,,,44494.0,0.0064466511343843624,0.0,
2016-01-17,17039702197228480516,17.03970219722848,323467063.0,53477721574.0,5.3477721574e-08,9747.0,1.31,,,44771.0,0.006225558502269912,2.0,
2016-01-18,30918809979884179006,30.91880997988418,591740638.0,53945900879.0,5.3945900879e-08,12916.0,1.47,,,45167.0,0.008845011279623005,3.0,
2016-01-19,35576958227966313784,35.576958227966315,678347830.0,53767376718.0,5.3767376718e-08,13420.0,1.37,,,45486.0,0.007062678504217601,1.0,
2016-01-20,19013491869610907123,19.013491869610906,348032526.0,55721616549.0,5.5721616549e-08,10610.0,1.53,,,45937.0,0.00991513872400307,4.0,
2016-01-21,20295975834499795383,20.295975834499796,342268224.0,60639283859.0,6.0639283859e-08,10734.0,1.54,,,46362.0,0.009251801380151026,3.0,
2016-01-22,31181325074578597403,31.1813250745786,570242575.0,56195249052.0,5.6195249052e-08,13848.0,1.52,,,46783.0,0.009080712652603351,4.0,
2016-01-23,17432803410571133806,17.432803410571132,322444465.0,55504259187.0,5.5504259187e-08,11025.0,2.03,,,47374.0,0.012632793963619271,4.0,
2016-01-24,23730882576743100681,23.730882576743102,423769859.0,58951408559.0,5.8951408559e-08,12798.0,2.1,,,48105.0,0.015430404863427283,5.0,
2016-01-25,40191242860806737766,40.19124286080674,726749777.0,56752420983.0,5.6752420983e-08,17121.0,2.5,,,48925.0,0.017046045109655905,2.0,
2016-01-26,37898057547576072726,37.89805754757607,673354229.0,58955359850.0,5.895535985e-08,16511.0,2.3,,,49844.0,0.01878385283597339,4.0,
2016-01-27,56860146719716907969,56.86014671971691,988064305.0,58687046251.0,5.8687046251e-08,18747.0,2.42,,,50637.0,0.01590963807078083,1.0,
2016-01-28,41356011041144648852,41.35601104114465,757796542.0,56180261528.0,5.6180261528e-08,16765.0,2.55,,,51643.0,0.019866895748168245,1049.0,
2016-01-29,37410343427461486224,37.410343427461484,662122614.0,59508641167.0,5.9508641167e-08,16395.0,2.41,,,52611.0,0.01874406986426047,232.0,
2016-01-30,35429282168080463040,35.42928216808046,547033880.0,67198755701.0,6.7198755701e-08,14661.0,2.43,,,53598.0,0.018760335291098773,13.0,
